firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Rufina,Verlene,Rabehl,164479748,August 28 1989,0 Fm 949,S BLOOMNG GRV,NY,10950,April 13 1997,656118781,Hipolito Christ,friend,957625458
Tynisha,Kanisha,Seide,785002665,October 16 1966,519 2nd Street,ELMENDORF AFB,AK,99506,April 17 2014,498618510,Santos Shetler,sibling,386555970
Melodie,Princess,Parmar,584637817,January 30 1959,26894 Bernard Road,THENDARA,NY,13472,November 5 2016,451722136,Gilberte Kartman,friend,856433873
Michel,Bobette,Frese,119797053,June 23 1977,1074 Klatt Lane,BUFFALO,NY,14211,September 28 1987,477135931,Dorothea Strayham,extended family,276648560
Agripina,Lela,Mulato,180884183,August 16 1990,111 East Chatham Street,AGUA FRIA,NM,87501,August 21 2011,551678997,Kassandra Beevers,spouse,101540549
Corey,Temika,Dettori,170622280,October 7 1996, ,TIMMER,ND,58570,December 9 2004,220195771,George Fillerup,friend,687511425
Dannette,Cecil,Bantin,908486140,July 4 1969, ,ROCKVILLE,MD,20854,July 31 1993,944223065,Oma Bertelson,other,356857997
Nickie,Kala,Delbusto,292345428,March 6 1968,2643 Main Street,MICANOPY,FL,32667,February 27 2002,983825635,Dulcie Rogol,other,150715376
Ines,Dona,Kuklenski,839882652,June 2 1972,0 Nelson Street,ARVONIA,VA,23004,June 7 1985,384414084,Shantay Dehan,friend,663969903
Wynell,Jae,Carnrike,316149682,December 10 1974,3442 Fm 2187,ELLIS,IN,47848,January 3 2014,686695762,Luetta Sittloh,sibling,845429310
Marcie,Sheryl,Corathers,938542618,June 7 1974,14901 Frantz Road,NO HERO,VT,5474,May 26 1990,627775208,Bette Loosey,sibling,949243326
Chris,Allen,Halstead,699122101,October 17 1982,233 South Tesch Street,BLACKFOOT,MT,59417,December 19 1994,817471420,Glady Bastida,other,917019874
Johnette,Felicia,Jurczyk,476870429,August 22 1964,0 Mieth Road,WESTBURY,NY,11590,July 28 2013,521106551,Nadine Wyndham,friend,364218987
Daren,Lakeesha,Larrick,913449185,October 23 1988,0 Johnston Road,FIRST INTERSTATE BANK,ID,83757,August 8 2006,293304433,Marquerite Eitniear,other,532136939
Sonya,Noriko,Meyerman,391868692,June 19 1975,10127 Schluens Road,KELLYSVILLE,WV,24732,April 5 2015,938433638,Bruce Stringham,other,246723998
Lura,Karisa,Edmons,336091975,November 11 1975,0 Demel Street,MAPLE PLAIN,MN,55579,February 13 2000,943488171,Isabella Vaccaro,child,185354051
Kenton,Eladia,Eagan,553196952,August 29 1954,3948 Fm 2502,MANLIUS,IL,61338,July 21 1996,624290617,Liane Gonzalea,friend,812307128
Hung,Hugh,Guin,474451629,October 28 1991,7023 Schoenau Road,OGDENSBURG,PA,17765,November 11 1992,604563957,Avery Varble,parent,390715974
Maximina,Lashawna,Casagrande,890642741,October 11 1978,731 Fowlkes Street,WHITE OAK,GA,31568,November 23 2002,692298340,Dylan Powless,sibling,789384720
Genevive,Yon,Leibenstein,213266668,October 21 1953,1496 Trenckmann Road,MORRISON,MO,65061,November 5 2008,444419076,Kecia Imondi,extended family,625493904
Penney,Jessie,Betschart,143116633,October 29 1973,1522 Eagle Lake Road,WESTON MILLS,NY,14788,July 28 2013,157574281,Ethelyn Winski,parent,470835546
Rima,Danial,Hicklin,415167814,October 26 1952,5829 Highway 159 West,HATTON,WA,99344,December 1 1987,981300425,Autumn Rinkenberger,other,156836861
Collen,Coralee,Timi,823805148,December 19 1994,6802 Church Street,COLLEGE STA,TX,77843,May 29 1999,651145120,Tiara Mehall,parent,654555615
Shannon,Rosanne,Bundley,410257861,January 16 1986,4644 Fm 1456,INYOKERN,CA,93527,August 7 1985,100767719,Lawrence Toefield,sibling,512038201
Beverly,Minh,Altheimer,769206029,January 13 1954,0 North Oil Field Road,SWANTON,MD,21561,May 30 1990,653399515,Alisha Kleftogiannis,friend,106481424
Eulalia,Twyla,Monachino,388017754,June 21 1984,0 Highway 36 North,RUSSELLVILLE,TN,37860,March 5 2004,669442667,Wanita Relic,friend,935456775
Edgardo,Tandy,Amsley,550014938,June 24 1958,4991 Eveline Road,CALHOUN,IL,62419,April 5 1995,682829163,Shawnta Hartkopf,friend,983550206
Gudrun,Nannette,Osmanski,262945239,July 19 1994,0 Norcross Road,MOLINE ACRES,MO,63136,August 30 2002,192435307,Huong Tibbals,sibling,368822776
Lianne,Anika,Satterly,864246959,May 8 1991,2432 Hillview Road,EUREKA,WV,26134,April 23 1996,612914801,Sung Gravat,sibling,968663899
Zoraida,Loretta,Hagemann,539718970,February 4 1993,324 Old San Felipe Road,HUNTINGTON,WV,25702,September 22 1987,303438759,Fletcher Kissner,extended family,554239801
Samira,Jerome,Glory,126020958,August 5 1957,738 East Mill Street,BAY CITY,TX,77414,August 9 1987,452005422,Errol Cansler,spouse,873574370
Sabrina,Willis,Marcia,306402616,May 8 1979, ,BENNINGTON,ID,83254,September 3 2000,528011010,Rosetta Hornack,friend,271623090
Aliza,Zenia,Pospishil,774001385,March 25 1960,9414 Fm 109,GOLDEN,OK,74737,September 12 2001,982342157,Alisia Bedaw,parent,673259424
Precious,Hope,Lagorio,248246170,December 12 1982,419 Andrews Street,MANCHESTER,PA,17345,August 3 1987,835278081,Tressie Pentecost,friend,513984745
Doria,Bambi,Stromer,991914663,March 23 1990,1169 Fm 1457,ERIE,CO,80514,March 3 1996,799853835,Frederica Enno,spouse,122302827
Marshall,Gregory,Pendergraft,398932568,February 17 1995,1005 Northwest Front Street,UPPER GREENWOOD LAKE,NJ,7421,May 4 1993,328401582,Ernie Bontemps,friend,277721132
Maybelle,Lesa,Struyk,498604540,November 19 1990,3571 South Fm 331,BAGLEY,NC,27542,March 6 2015,946802171,Ivey Wiant,spouse,731451852
Stephenie,Noreen,Cernuto,840519745,March 29 1962,0 Gresham Street,ALBANY,NY,12288,April 29 2001,105302251,Yong Cantey,extended family,402145995
Colette,Tiesha,Tribbett,288969150,October 9 1990, ,OLD UNION,MS,38868,August 22 1993,866517526,Shon Loge,friend,223264965
Marylyn,Shemika,Albany,873642179,October 13 1961,0 Beckendorff Road,IVORYTON,CT,6442,January 1 2012,707399869,Luvenia Fukuroku,child,557650981
Soila,Loyd,Blauch,900478383,November 19 1997,27341 New Bremen Road,ALPINE,TX,79830,December 23 2011,701017798,Agustina Pezina,parent,447883665
Esther,Echo,Ominelli,812499382,October 15 1992,9500 Wesley Church Road,CAYUGA,NY,13034,May 23 2011,923039345,Lilliana Steenburgh,extended family,928209573
Maureen,Omar,Icenhour,626882945,November 3 1979, ,SPEARMAN,TX,79081,October 28 2010,976856257,Kittie Guelespe,other,792700794
Shanel,Nicolas,Torrillo,307449409,April 28 1977,1804 Main Street,DURHAM,NC,27701,February 14 1995,704779751,Linh Billings,parent,108050686
Michale,Osvaldo,Selic,583718557,October 16 1974,0 Outlet Center Drive,CULLODEN,WV,25510,February 11 2000,396649976,Lonna Baynes,friend,418232496
Althea,Anton,Cotterell,765254084,October 15 1957,0 Johnston Road,PARKERSBURG,WV,26103,October 21 2008,325221348,Rubie Hildebrandt,spouse,779236094
Mammie,Johnson,Wass,655234758,November 9 1992,12959 Lake Road,IDAHO STATE TAX COMMISSION,ID,83756,May 7 2012,248887155,Pat Iulianetti,parent,762942572
Siobhan,Glynis,Giarusso,362741482,October 23 1988,4326 Houston Street,LOEHMANNS PLAZA,NY,14618,March 8 1990,437368895,Clarice Sikula,spouse,825036297
Rubye,Bobbie,Alexzander,573833379,September 13 1954,11933 Frantz Road,SLEEPY VALLEY,CA,91390,October 20 1991,628224506,Georgianna Zolty,sibling,484168686
Neal,Gloria,Cowling,934349440,September 23 1986,608 5th Street,MILLSTON,WI,54643,July 7 2012,423945608,Rena Estremera,sibling,180309472
Britt,Melita,Hafemeister,528819409,August 31 1972,0 Atchison Saint @ Engelking Street,ARLINGTON,VA,22219,February 7 2006,894929073,Scott Delasko,spouse,603647523
Jeffery,Deon,Mccullin,444114104,July 5 1961,3635 Bernard Drive,EAST WEST CENTER,HI,96848,October 19 1986,940288277,Marva Finey,friend,314877181
Glynis,Chiquita,Flemmings,897514816,July 24 1988,10775 Schluens Road,BLODGETT MILLS,NY,13738,May 20 1990,303692383,Elda Sinclair,parent,253357169
Juana,Werner,Hohstadt,125537216,January 23 1980,0 Lakeview Circle,MOSSY HEAD,FL,32434,September 11 1986,550617084,Chelsie Engquist,friend,177929702
Flor,Sage,Yearick,188272527,January 28 1996,503 West,EASLEY,MO,65203,September 19 2007,167986853,Alonzo Sartoris,spouse,430350568
Margorie,Dorie,Hebrard,621702122,January 1 1964,491 High Meadows Road,ALBANY,LA,70711,August 1 2014,674161312,Gisela Friou,sibling,212990320
Jocelyn,Kati,Klever,679796281,September 27 1990,0 Fm 2502,PITTSBURGH,PA,15237,June 11 1996,251622480,Deidra Cacho,child,663748275
Amado,Lyla,Spaide,177251970,November 19 1993,12725 Lake Road,HARTFORD,CT,6111,October 30 2010,640858497,Mariko Salz,friend,344564878
Dede,Janet,Toledano,606005801,December 20 1967,425 Walker Street,CANAL STREET,NY,10213,February 13 1991,860305693,Regine Papazian,friend,929826997
Ollie,Isadora,Streams,803568963,May 29 1956,122 South Harris Street,HARDAWAY,AL,36039,May 6 1993,174583530,Lynette Brege,other,473383921
Jude,Rebbecca,Ackison,140504002,April 2 1985,6222 Guyler Street,FARM RIDGE,IL,61325,November 10 2003,544857231,Rosalba Mojica,sibling,364859798
Ramon,Arlena,Hatman,949814185,February 9 1966, ,CORNING,NY,14831,December 30 2000,592001671,Natalie Ambres,extended family,229627829
Venessa,Jonah,Fyke,172962234,May 5 1967,0 Brockstein,FREMONT,MI,49413,April 3 2002,587295960,Aleta Grasman,child,873648160
Stevie,Murray,Minnifield,892455042,October 21 1965,213 North Green Street,WOODVILLE,AL,35776,November 1 2001,217506795,Lashawn Larosa,friend,178669819
Lauren,Armand,Meinders,183333199,August 21 1958,938 South Masonic Street,CLARE,IA,50524,September 8 1993,970169588,Shirely Bendig,parent,704084163
Leland,Malena,Shell,292508598,February 5 1991,0 Anderson Street,NEW LEBANON,IN,47864,November 17 1991,558074184,Jeanmarie Swistak,friend,556068392
Tai,Britni,Swartzlander,224064240,September 25 1987, ,PEPEEKEO,HI,96783,January 16 2005,588172959,Micaela Bavier,other,605083610
Yuko,Roberta,Bowles,436891313,July 29 1951,3604 Fm 529,SPOKANE,WA,99252,January 1 1985,668430596,Natalia Prich,other,105626507
Christie,Nettie,Colee,429182289,October 12 1951,215 North Hunt Street,FRITZ CREEK,AK,99603,October 16 1996,845041039,Ron Kupferer,sibling,443261902
Leeanna,Boyd,Schoemer,562851078,May 22 1997,0 Grubbs Road,SARANAC,LA,71366,May 24 2005,127370621,Juliette Hluska,spouse,482573910
Mac,Elza,Fedder,819466055,February 20 1960,8885 Highway 159 West,GIBSON,NC,28343,January 7 1997,444675718,Alexis Pagan,friend,470147438
Ramonita,Myrle,Ascencio,383267199,January 10 1956,8542 Moravian Drive,VEST,KY,41772,December 4 2005,374406275,Maris Rosmarin,sibling,563033856
Virgil,Brook,Morkve,550553347,December 14 1992,0 Gosler Road,BLACKSTONE,MA,1504,March 5 1987,476137905,Annalisa Gostlin,friend,189844681
Kayleigh,Meryl,Mccalister,467377033,August 12 1964,16499 Newberg Road,FARMINGTON,UT,84025,July 19 2012,554749475,Kasi Chien,friend,819045258
Leopoldo,Tarsha,Whish,914834661,October 31 1993,0 Beckendorff Road,LAS VEGAS,NV,89159,May 24 1999,361123657,Vivienne Dodgson,child,521106023
Shan,Kelly,Kirwan,553898240,February 22 1973,6419 Commerce Street,MOUNT TABOR,PA,17324,February 27 1985,845847941,Ilene Delang,sibling,897112893
Maximo,Fatima,Gaubert,915878147,August 30 1974,1826 Green Meadows Drive,MONROE,ME,4951,November 9 1988,469394727,Zonia Mcmurphy,spouse,207927585
Suzanna,Linwood,Revette,160178724,August 31 1984,16603 Fordtran Boulevard,APO,AE,9316,August 5 1997,394721402,Krista Knezevich,spouse,397567421
Nydia,Keneth,Hastie,766872212,December 7 1974,2658 Fm 1094,HUME,MO,64752,September 7 1995,562839041,Leopoldo Peairs,other,850158888
Claretha,Rikki,Hetz,416471647,January 4 1965,1504 Koy Road,SOUTH MANHEIM,PA,17922,March 5 2002,160007656,Hae Mentnech,friend,335393258
Heike,Wes,Marolda,251554750,December 7 1993,15 East Chatham Street,FREEMAN,WV,24724,January 29 1991,238821075,Daphine Blanquet,friend,577263477
Jerome,Gregg,Whitrock,374188273,March 20 1973,12551 Eben Road,FALLS CITY,OR,97344,September 22 2006,402196394,Wade Castellano,extended family,262518861
Rochell,Rosario,Randgaard,930155870,September 15 1963,1141 Cougar Road,PLEASANT POINT,ME,4667,September 10 2013,255608299,Marquitta Forsythe,parent,312274269
Ivelisse,Waylon,Gembarowski,772454392,May 25 1976,6081 Cathy Lane,VIENNA,VA,22027,August 12 2002,499710322,Maybelle Cheeves,sibling,512193340
Gwyn,Davida,Renfer,275280481,September 1 1951,418 Standing Oaks Lane,GRAHAM,FL,32042,April 13 2001,820229777,Willena Mcdonnell,friend,593078049
Caryn,Frances,Hauke,270848233,September 2 1967,1958 Mixville Road,FAIR HAVEN,VT,5743,June 16 2012,335432458,Berenice Liang,spouse,851764817
Viola,Serita,Kuttler,608109462,September 2 1951,9622 Wren Lane,SOMERS,MT,59932,January 9 1994,646374123,Dusti Campell,friend,569304921
Frieda,Lajuana,Gratton,776130640,July 1 1958,178 North Fm 2429,MANCHESTR CTR,VT,5255,June 5 1995,819557047,Danae Mahan,parent,988137108
Jared,Rueben,Vranes,546943016,August 25 1964,0 Fm 1458,LENOXBURG,KY,41040,November 24 2014,577041694,Lillia Gradford,friend,646087178
Therese,Dong,Panaro,976330203,September 15 1975,1596 Manak Road,MARATHON CITY,WI,54448,September 6 2002,710279414,Roberto Roope,spouse,696055652
Nisha,Natisha,Magro,424534517,November 23 1961,15295 Highway 159 West,CURTISVILLE,PA,15032,July 29 2008,554745478,Maryalice Notaro,friend,932529720
Particia,Ignacio,Serr,801892621,February 21 1994,0 Gardenia Street,ATHOL,PA,19519,July 31 2014,607294400,Stanley Warne,child,842244487
Tammi,Shyla,Marban,122881685,July 22 1970,803 Nelson Street,ENGLESVILLE,PA,19512,July 23 2004,388154273,Tanna Asiello,extended family,390574797
Frieda,Ignacio,Stefansky,626857622,August 26 1976,1504 Atchison Street,MILPITAS,CA,95036,June 13 1995,516237395,Yelena Tait,friend,365801890
Deirdre,Mollie,Biccum,982616654,October 27 1953,200 Briar Ridge Drive,BIRMINGHAM,AL,35246,July 30 2015,346181504,Na Hopson,spouse,197661008
Retha,Myriam,Szuba,405240815,May 3 1972,0 Koehn Road,BLACKRIDGE,VA,23950,August 12 2004,880409725,Stuart Fuchs,friend,878120538
Katharina,Clement,Wolfred,785757505,April 7 1950,942 Orange Hill Road,JAMAICA,NY,11499,April 15 2002,332568112,Cami Dicaro,child,498721477
Lorene,Efrain,Negreta,471957137,March 24 1995,0 Settlement Drive,CLOVER,UT,84069,January 31 1989,113149975,Enid Pecora,other,443323570
Eugenio,Tammara,Razze,275686370,March 18 1997,310 Regal Court,KENNEBEC,SD,57544,July 2 1993,390850433,Delmar Presto,sibling,155126966
Janella,Christen,Kauffeld,272656223,May 14 1959,109 Brazos Hill Lane,NATL ARCHIVES AND RECORDS,DC,20408,February 4 1991,227251296,Gloria Scudieri,sibling,645632043
Maia,Sun,Krzak,755570529,April 23 1975,5499 Arriens Road,BEVERLY FARMS,MA,1915,November 29 2008,532047774,Merle Meekins,friend,411581156
Coletta,India,Nethery,582608938,October 26 1953,3690 West Fm 1093,WILMERDING,PA,15148,January 28 2004,482528306,Johanna Lozey,sibling,394472089
Gary,Camilla,Berniard,408251848,August 23 1951,1169 Hintz Road,LIBERTY HIGHLANDS,AL,35210,June 2 2005,197183779,Charlie Kollos,friend,119083281
Bonnie,Davina,Horstead,227090118,January 6 1992,14182 Fm 1458,BALL STATE UNIV,IN,47306,December 9 2007,968085391,Dulce Iulo,child,536198357
Delora,Gordon,Vilardo,367539494,October 19 1962,0 San Felipe Road,CORSO,MO,63377,February 4 2005,381550033,Fe Delenick,friend,631185296
Tawana,Minerva,Buquo,981284386,January 25 1972,10453 Tegeler Road,ROCK FALLS,NE,68923,August 12 1990,509552445,Gia Gaudett,extended family,556198820
Gertie,Isaac,Faubus,276934310,May 24 1951,113 Douglas Drive,FORTESCUE,MO,64437,March 2 2013,886040754,Madalene Ora,spouse,651127232
Gwenn,Carma,Tosh,449272763,November 7 1978,14605 Spiess Road,SHAWNEE MISSION,KS,66227,September 11 2000,374490462,Gail Brevig,other,363436434
Lillie,Anisha,Madsen,629609113,October 23 1990,3415 Fm 109,IDYLLWILD,CA,92549,March 6 1985,287485007,Brendan Ellebracht,friend,454211125
Camille,Tara,Mcalister,952755328,December 13 1954,3769 Ward Bend Road,SAINT PAUL,KS,66771,July 9 1988,620723013,Roseanna Sumers,parent,946195160
Bailey,Kathyrn,Ridep,948925243,July 21 1982, ,BOGGS,WV,26206,June 21 2006,260167349,Shondra Augenstein,other,459082564
Dortha,Catheryn,Dummer,690375674,January 14 1988, ,SOUTH SALT LAKE,UT,84107,April 19 2015,945351902,Rosa Earman,spouse,491388791
Joslyn,Zoraida,Prosperi,446276424,October 25 1954,713 Magnolia Avenue,N LAUDERDALE,FL,33068,January 6 2003,546082341,Toshia Pickle,other,825481937
Eilene,Ryann,Jorrisch,408327634,August 16 1973,614 East Austin Street,PAPAALOA,HI,96780,December 12 2014,497936034,Aleida College,parent,737154937
Oswaldo,Toi,Cashmore,860447371,February 11 1966,0 Meyer Road,WEST WILDWOOD,NJ,8260,April 29 2009,384279055,Loris Schmeeckle,friend,127492592
Jess,Krystyna,Cabiness,988768264,July 15 1969,646 Houston Avenue,ONTARIO,CA,91761,May 2 2007,694459432,Casimira Martinea,parent,319925670
Ardella,Sheron,Krawchuk,416228098,October 17 1988,832 Tomlinson Road,NORCATUR,KS,67653,August 3 2015,928217090,Vinita Cerrito,spouse,689275422
Chong,Lorean,Godley,261797322,August 19 1957,506 West Main Street,WEST DONEGAL,PA,17022,May 31 2007,932430298,Madlyn Wiens,sibling,421510329
Juana,Jacquelyne,Stromain,339440421,August 20 1960,5351 Mieth Road,HONO,HI,96805,April 26 2005,823615713,Erwin Bustad,other,184603667
Keila,Isabel,Glauberman,362691909,November 9 1974,21300 Olive Lane,GREENFIELD,WI,53220,March 12 2008,958321978,Deborah Ruys,spouse,381151672
Denisse,Karyn,Petraglia,478956806,November 16 1957,531 Fowlkes Street,PARIS,ME,4271,December 18 1985,393006323,Hayley Pesa,parent,237997085
Ambrose,Taina,Mattey,832946015,August 8 1964,6221 Commerce Street,WILLOWICK,OH,44092,August 8 2001,571606999,Tyson Salvati,sibling,322668765
Jana,Elva,Yenor,135305166,November 18 1965,0 Fm 3013,SALT LAKE CTY,UT,84106,June 29 1999,193211659,Nerissa Kulbacki,spouse,730640493
Donnette,Syreeta,Labreche,431631819,July 13 1953,764 Concordia Drive A,DAYTON,IN,47941,March 19 1998,183303638,Martin Gholston,friend,741759986
Bernadine,Angelo,Lederhos,100074876,October 10 1956,103 Main Street,BUCKHEAD,GA,30625,November 29 1996,730320264,Andrea Lava,friend,401233612
Jenelle,Delma,Bruzas,223787832,May 31 1989,3095 Dees Circle,SUMTER,SC,29150,March 14 2001,148147532,Eldora Esten,extended family,285828613
Maryln,Craig,Smallmon,714028152,June 18 1974, ,MASARDIS,ME,4732,January 19 1991,746393541,Marcellus Prabel,extended family,744069808
Bebe,Adolfo,Kirker,321998626,July 18 1958,699 Gebhardt Road,MOONACHIE,NJ,7074,September 26 2008,198547261,Su Lanuza,spouse,244265583
Theo,Belle,Kubala,246470129,September 22 1955,1207 Columbus Road,EL PASO,TX,88557,March 31 2011,232058063,Esperanza Burda,friend,283532566
Shizuko,Pamula,Dieppa,214048818,September 17 1960,1711 Lakefield Drive,KILLEEN,TX,76545,September 3 2000,664155464,Carmelina Massey,sibling,105377636
Walter,Karie,Padmore,749372294,January 15 1979, ,ONTARIO,CA,91710,May 21 1994,779162965,Dorethea Sueltenfuss,spouse,446317678
Billye,Iris,Pilgreen,337439260,May 4 1955,402 South 9th Street,FREDERICK,PA,19435,June 14 2014,825390695,Jennifer Walford,parent,554912542
Lina,Fatimah,Pozzo,310748710,March 24 1988,0 Highway 36 South (Off Of),BROOKFIELD,VT,5036,October 7 2013,213621043,Lisabeth Tugwell,other,746462004
Lizabeth,Renate,Pert,395505060,February 26 1973,0 Briar Creek Lane,LAFAYETTE,LA,70508,February 2 1987,633225391,Billy Marinez,extended family,116678539
Nubia,Timothy,Pittillo,410057278,July 15 1997,724 South Tesch Street,ALPHA,NJ,8865,February 28 2012,947140907,Dannielle Alonza,friend,941051092
Dusty,Suzette,Hobaugh,420677947,February 19 1958,107 Brookside Lane,NOROTON HEIGHTS,CT,6820,August 26 1995,915093953,Aleshia Rishel,friend,617788143
Silvia,Shauna,Duffel,199586004,January 30 1952,0 Buechmann Road,KNGSLY LK,FL,32091,September 24 1992,650472807,Leida Fassler,spouse,439585694
Eugenie,Clarice,Ache,109824545,January 10 1990,0 Meyer Road,TIOGA,LA,71477,June 7 1999,560391307,Norah Francies,extended family,997722214
Tamika,Tiffany,Blandino,808966666,January 16 1961, ,TOBIN,CA,95980,December 26 1991,983644464,Cory Meshell,child,551653185
Doris,Elisha,Lorange,602245912,January 20 1982,1576 Bell Oaks Drive,CASH,AR,72421,December 5 2003,644683639,Bernadine Beeckman,parent,243290517
Adam,Eula,Degenhardt,402657551,November 4 1966,11 East Main Street,CEDAR MILLS,MN,55350,October 30 2005,560007506,Paola Vandixon,parent,415946572
