firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Staci,Janean,Teoh,899453255,August 29 1997,710 North Fowlkes Street,BLACKBURN,NC,28658,September 18 1990,993067863,Joaquin Nealious,child,319886677
Hannah,Jamie,Tine,658304025,November 9 1956, ,FORT MCNAIR,DC,20319,February 9 1994,787941922,Isaac Rippstein,parent,496345446
Felipe,Retha,Cucufate,170809806,May 23 1959,4945 Lily Lane,FERRUM,VA,24088,May 1 1986,100241704,Xiao Geffre,child,949981973
Stephania,Mattie,Perkinson,896443996,April 20 1974,2714 Grubbs Road,WAPELLO,IA,52653,November 15 2010,190421633,Dinah Suentenfuss,friend,945131719
Leif,Katharine,Mcferran,609159702,May 10 1980,444 Kenney Hall Road,APO,AE,9020,April 1 2002,362459460,Yong Sundet,parent,498349092
Ty,Jenniffer,Ivaska,977587810,November 29 1953, ,ENVIR PROTECT AGENCY,DC,20460,April 2 1987,271977671,Vincenza Ni,friend,462735531
Quinton,Reyes,Kirchmann,431118287,September 20 1977,0 Skull Creek Road,VERIBEST,TX,76886,October 11 1993,949229624,Jimmy Dugay,sibling,999509254
Sharon,Vickie,Asters,678097249,April 18 1987,3375 Coshatte Road,DOUGLASTON,NY,11363,January 28 1986,156058575,Luba Kobak,extended family,963847984
Rex,Alecia,Pruner,764475725,January 30 1991,2260 Fm 1094,SHARON,MO,65349,January 23 2011,749169219,Diamond Thackston,other,288833672
Jann,Jona,Sabina,562755744,August 18 1977,0 Orange Hill Road,MARINA DEL REY,CA,90292,May 8 2011,116286431,Imelda Claassen,sibling,376864686
Ilona,Ok,Dearing,219475842,November 14 1965,324 Howard Street,ROSELAND,FL,32957,May 18 1985,376173011,Lawanna Schlieter,parent,814056030
Bridget,Rasheeda,Kunkleman,294158264,October 19 1978,0 Nelsonville Church Road @ Kamas,WALNUT GROVE,PA,17074,May 7 1991,327768464,Laila Donalds,friend,538460675
Griselda,Karl,Hughson,686154898,March 2 1966, ,SANTA NELLA,CA,95322,July 22 1987,646670938,Adrien Remondet,sibling,672068192
Brandon,Galen,Leggett,312146817,May 6 1952,24588 Aurich Road,N VALLEY STREAM,NY,11580,June 13 1986,337373936,Dawna Beckert,friend,576631307
Parker,Tamra,Nauman,180050128,June 22 1985,2220 Sunset Lane,WEST DULUTH,MN,55807,November 1 2016,834744789,Nicola Vangrouw,extended family,766283162
Olivia,Santana,Czarnecki,729828725,December 19 1975,720 Fowlkes Street,HERLONG,CA,96113,March 14 2013,523556625,Ardella Marasigan,friend,543300539
Lasandra,Elane,Barberian,655526597,February 3 1958,0 Crockett Street,BETHEL,TX,76821,September 21 2000,751492491,Louanne Aldana,parent,573432747
Allie,Pat,Lavinder,542395683,March 15 1993,352 Long Branch,SWEETWATER,FL,33184,May 13 2011,817428923,Bryan Willamson,child,609857617
Tiffanie,Adele,Kudo,818282975,July 26 1975,0 Hinkel Road,RELIANCE,WY,82943,March 22 2009,908368875,Robbyn Moates,spouse,411718491
Birdie,Austin,Gulick,433504656,April 20 1995,1709 Eagle Lake  Road,INGRAM,KY,40955,July 29 2006,322706338,Magan Orahood,friend,393337395
Cherelle,Nedra,Marwick,158491710,September 23 1975,7063 Hoppe Sister Road,JACKSONBURG,IN,47327,August 20 1993,893036128,Joann Gangemi,parent,987114471
Tanja,Kimbery,Ellie,537185612,July 20 1966,21922 Highway 159 West,COLLEGE SPRGS,IA,51637,December 9 2016,961927139,Hassan Huckstep,child,462113682
Salley,Maye,Piepho,604149872,November 16 1984,6835 Grace Lane,AINSWORTH,NE,69210,December 10 2006,578198828,Tenesha Cristiano,parent,469632076
Melynda,Roland,Poltrock,377846134,November 14 1975,1653 Lakeview Drive,BROKAW,WI,54417,August 31 2000,147525428,Laree Serban,parent,151073938
Angel,Nathaniel,Chandley,744645640,February 11 1957,8171 Mieth Road,HOMESTEAD NATIONAL MONUMENT,NE,68310,April 29 1987,477593065,Reatha Demonte,sibling,285736278
Azalee,Clarisa,Bragdon,859623227,December 23 1986, ,SHIRLEY,AR,72088,May 21 1999,609859543,Kaitlin Simpon,sibling,443870546
Hue,Charmain,Halnon,779803166,September 14 1956,9963 Highway 159 East,OKLAHOMA CITY,OK,73196,April 13 1994,573294572,Caren Muessig,child,862028111
Heide,Alvera,Veasley,612702127,August 3 1983,9803 Koehn  Road,CLEVELAND,OH,44104,October 17 2013,939561398,Loyce Corea,extended family,399016962
Terisa,Kathleen,Kehs,315710016,January 25 1986,12551 Eben Road,VIOLET HILL,AR,72584,December 12 2002,940299240,Selena Syring,spouse,484890321
Addie,Bertram,Salaz,967832049,September 19 1968, ,DOUGLASVILLE,GA,30133,November 17 2001,321410780,Elisha Virgel,spouse,975772935
Wilmer,Felicidad,Rhame,509852504,November 30 1978,0 Leschper Road,NEWCOMB HALL,VA,22904,January 25 1987,349331890,Valery Kollar,other,453084407
Mi,Wallace,Akana,521606508,August 24 1956,6931 Commerce Street,VALDOSTA,GA,31606,April 1 1988,852620746,Zelma Levalley,friend,471839240
Yung,Araceli,Savage,192318167,February 20 1968,623 South Holland Street,HOLTWOOD,PA,17532,July 21 1990,209423646,Thomas Befort,spouse,558276171
Enoch,Shela,Judah,160567896,October 3 1961, ,PLEASANTVILLE,IN,47838,June 20 2014,374652273,Hyman Ditzel,friend,808186147
Sterling,Alonzo,Yobst,983337140,April 27 1953, ,WEST GLENWOOD,CO,81601,September 21 2012,526261867,Gillian Mansour,friend,381077316
Alan,Emmaline,Taddei,429205305,February 15 1966,0 Fm 109,MUNDAY,TX,76371,January 4 2006,277604006,Quinton Bushrod,friend,575645757
Tyree,Joya,Bliese,939937142,July 12 1984,2819 Ward Bend Road,CUDDY,PA,15031,April 8 1999,269900271,Malisa Welz,child,997288341
Hildegard,Youlanda,Culleton,588742321,December 6 1993,740 Koy Road,EAST FAYETTEVILLE,NC,28301,July 30 2010,106427472,Rory Kalas,extended family,505409368
Laura,Luciano,Nydam,694120724,October 26 1953,1452 Oil Field Road,SEATTLE,WA,98102,September 27 1994,221293776,Dena Figiel,spouse,546412290
Sarai,Berneice,Weyrick,214494928,October 4 1995,239 Ross Street,KIRKWOOD,CA,95646,September 2 1990,453719079,Newton Brett,spouse,901934328
Jeraldine,Lue,Ferriman,563322807,October 18 1975,13673 Homestead Lane,CRAWFORD,PA,17740,February 7 2015,767409355,Ma Rosenstock,other,978917226
Timothy,Hassie,Barribeau,399696257,February 5 1981,0 Highway 159 West,GVILLE,SC,29608,June 9 1996,833095378,Santo Delara,extended family,416061145
Barbie,Keneth,Roenigk,390989273,August 10 1950,0 Wright Street,BAMBERG,SC,29003,September 5 2001,741407710,Christi Kecskes,child,212836907
Delila,Conchita,Scribner,264145778,March 5 1994,1305 Highway 90 West,BONFIELD,IL,60913,January 17 1994,507060900,Michaela Nielson,spouse,670890789
Dori,Shonna,Espejo,604392596,June 28 1977,116 Wild Phlox Drive,PINEY FLATS,TN,37699,July 5 1991,620582768,Heath Kubicki,friend,447722148
Jenae,Verlene,Sliz,733898939,October 10 1982,7578 Ernst Parkway,AMHERST,NY,14261,September 17 2001,284161130,Riley Lachner,friend,939131141
Tyree,Corina,Hay,200159427,September 3 1983,635 North Dixon,SEDALIA,MO,65301,February 9 1995,849309732,Dale Galster,extended family,394245549
Kiana,Hildegarde,Neundorfer,851454958,August 4 1987,8567 Jared Lane,UNION DEPOSIT,PA,17033,July 31 2007,890846347,Nerissa Steinhart,parent,612585417
Donita,Grace,Godzik,700763960,January 22 1979,0 Sixth Street,COLO SPGS,CO,80938,February 14 2010,307053323,Elaine Brockhouse,child,831404892
Chere,Rosina,Rinehart,868453431,April 30 1997,314 North Lantana Circle,CAL TECH,CA,91126,June 24 1990,876061520,Tiara Swatsworth,spouse,180055284
Melinda,Conrad,Pennypacker,881204927,May 6 1954,114 East Hilburn,NEW ORLEANS,LA,70181,November 20 1996,588324507,Loriann Morford,parent,936691697
Violette,Cesar,Botelho,249616407,November 9 1987,1010 South Holland Street,NEW PROVIDENCE,IA,50206,May 16 1995,681769215,Marlana Branton,extended family,115437213
Claudine,Herb,Levitz,381444477,October 10 1950,245 Belle Street,BARCLAY,MN,56474,April 10 2013,559087029,Vivienne Lykke,spouse,195156120
Aleisha,Katy,Gicker,398372918,May 11 1962,14382 Fm 109,CHARLESTON,SC,29414,August 5 1997,544485905,Christine Bolster,parent,372910243
Rosemarie,Lise,Connery,882584225,July 30 1977,0 Maler Road,SALTVILLE,VA,24370,April 22 1987,745177632,Sharon Balzer,spouse,664306065
Valencia,Wilbur,Spiegler,583016632,September 4 1960,829 Bartlett Road,WALLACE RIDGE,LA,71343,June 20 2000,413990708,Candance Simbeck,child,138989344
Marita,Ines,Slowinski,492273495,March 11 1958, ,PALM SPRINGS NORTH,FL,33015,August 22 2014,746432136,Mira Growell,parent,497467175
Jesse,Dee,Curling,365048223,October 20 1979,301 Regal Court,HOWEY IN HLS,FL,34737,April 29 1992,241601610,Machelle Scancarello,sibling,523435610
Cristen,Reid,Weig,815004109,April 23 1958, ,DERIDDER,LA,70634,October 28 1987,544951441,Arnoldo Holdness,friend,538775824
Taylor,Margarett,Collman,387157960,January 25 1952,508 Front Street,IMLAY,NV,89418,April 7 2013,206206727,Wenona Prudent,friend,302588907
Brice,Marvis,Speaks,156702494,March 11 1969,117 South Creek Drive,WARRENSVILLE,PA,17701,July 6 2014,537787788,Salley Salen,spouse,739494028
Britt,Charla,Keeny,181659401,April 18 1969,0 Orange Hill Road (Off Of),COTTON PLANT,AR,72036,July 2 1985,889416164,Glory Feucht,child,903081312
Rozanne,Nu,Nakaoka,759778856,April 15 1969,2177 Lauren Lane,YEADON,PA,19050,March 1 1987,409705730,Evelin Reidinger,friend,884871719
Asuncion,Yang,Hoggatt,186581732,October 15 1975, ,BLOOMING GRV,PA,18428,May 9 2006,358033927,Katia Rydolph,other,622990822
Bernice,Babette,Pazik,587365986,October 13 1990,1288 Woody Lane,JULESBURG,CO,80737,May 9 1995,617940596,Dione Olejniczak,spouse,401329634
Alva,Lisa,Posas,667491522,July 13 1953,503 Zettel Road,BURNLEYS,VA,22923,July 10 1999,462246931,Nelia Frieler,spouse,696640609
Ira,Clementine,Farron,675146113,March 7 1950,2792 Skalak Road,JENKINS,MN,56456,May 25 1997,571336137,Vernetta Budy,spouse,459217807
Lai,Doris,Mcloughlin,210807611,March 9 1950,2458 Krebs Road,PERRIN,TX,76486,October 15 2015,859632682,Milly Scheff,parent,582205891
Delinda,Patrina,Seegers,370631516,February 15 1976,1954 Fm 1457,NEVADA MILLS,IN,46703,January 25 1994,295135813,Evalyn Pandola,parent,831685592
Cedric,Marianne,Mallet,487196080,May 22 1982,0 Fm 1094,MARIETTA,SC,29661,January 17 2016,349881899,Kitty Misercola,parent,675267187
Cassey,Burl,Sicurella,956175771,March 7 1968, ,SYRINGA,ID,83539,June 8 2006,410200577,Brant Scribellito,sibling,686079595
Andrea,Nubia,Hisey,450825255,March 3 1997,2044 Beckendorff Road,ELBERON,VA,23846,February 13 1996,573035230,Ignacia Crotteau,child,762088896
Chasity,Buck,Louer,649931940,September 28 1950,1520 Highway 159 West,CAYUGA,MS,39175,April 22 2004,862645183,Mandy Busack,sibling,502503401
Harlan,Francene,Tenbrink,196997312,May 23 1991,1473 Hintz Road,ENNING,SD,57737,August 22 1986,928503957,Karima Happenny,sibling,432788582
Kerry,Julia,Thomason,243459488,September 29 1992,6115 Commerce Street,WEST JORDAN,UT,84084,June 30 1988,793875971,Misty Warboys,other,852404229
Delisa,Delilah,Ba,213068566,December 17 1975,4691 Coshatte Road,ELMWOOD,CT,6133,October 6 2012,905073619,Leonia Hottman,friend,284213619
Jestine,Berry,Leclare,634170510,September 4 1961,14651 Sycamore Road,BIG BEAR LAKE,CA,92315,October 8 1992,379762915,Rudy Gillilan,other,856910419
Dan,Nelida,Shinners,527674055,November 10 1970,0 Langberg Road (Off Of),NYC,NY,10034,July 28 2011,238813934,Elfriede Hallford,friend,786216046
Kelli,Bernetta,Wetherby,862193944,September 23 1990,0 Johnston Road,WEST LIBERTY,OH,43357,October 15 2003,515114171,Nicolas Vukovich,extended family,644677682
Yadira,Mickey,Vanbramer,154072975,June 4 1996,0 Johnston Road,RANDLETT,OK,73562,October 4 1994,100102609,Miquel Thier,other,742507323
Cornelius,Margarite,Santrmire,754853260,December 18 1962,10874 New Wehdem Road,APO,AE,9347,October 31 2003,810605303,Caleb Knoy,friend,867704858
Dorathy,Bari,Smoker,283855426,May 13 1950,0 Hoff Road,RUSHVILLE,IN,46173,March 16 2013,640026137,Angla Helser,spouse,901214492
Bronwyn,Illa,Grefe,306571551,January 15 1981,920 South Holland Street,MAUSDALE,PA,17821,July 21 1998,474648676,Rosenda Rummage,friend,722371652
Madalyn,Filomena,Febus,277160118,February 24 1993,0 Stockold Road,OAK PARK,MN,56357,December 23 1987,235888474,Nancee Lyne,child,411917888
Arnita,Odelia,Keliiholokai,389840768,July 30 1980,0 West Ueckert Road,STEWART,TX,75652,March 1 1994,904109654,Barrett Hinrichsen,spouse,784198729
Mai,Sindy,Pullum,410750009,March 2 1995, ,GENTRY,AR,72734,May 24 2008,574523410,Wally Bolado,child,260034221
Berenice,Lorinda,Goeser,464568775,December 21 1979,16418 Evelyn Lane,LAKEMORE,OH,44250,September 12 2012,922960173,Librada Phoeuk,parent,956834249
Penney,Brandie,Babicz,342514011,March 7 1961,2552 Fm 1094,HAYTI,MO,63851,December 7 1994,108085481,Jonna Parayno,other,159062873
Sidney,Marti,Dirickson,862725470,September 14 1974,0 Glaeser Road,QUEENS,NY,11419,June 20 2004,515522244,Randee Rothman,sibling,477767289
Roberto,Catherina,Barthen,772885777,November 25 1962,715 West Front Street,LATONIA,MS,39452,November 13 2012,240947033,Deborah Butay,child,343019772
Kesha,Tyler,Furl,505272054,November 6 1955,6101 Commerce Street,ANAHEIM HILLS,CA,92817,May 12 1992,465441318,Malvina Anspaugh,child,820436041
Kaci,Treasa,Haymore,483907694,March 31 1980,0 Highway 36 North (Off Of),PANAMA,IL,62077,March 7 1993,637647541,Whitley Ruschel,friend,670360195
Samira,Ahmed,Flegel,714828109,February 4 1995, ,FAIRFIELD,NJ,7004,May 16 2000,758435044,Rolando Feher,child,300848235
Mitzi,Clayton,Janousek,704769691,August 14 1976,911 Lezak Road,RAMSEUR,NC,27316,February 9 2012,133359750,Letisha Putney,friend,245299045
Shonna,Milford,Jayme,224808085,May 11 1990,0 South 2nd Street,BARRANCA,NM,87510,May 3 2005,547608085,Lillia Betancourt,other,888614725
Noreen,Julio,Vehrs,139108068,March 29 1955,651 Gebhardt Road,PINE RIVER,MN,56456,December 7 2008,931323358,Jeanene Zortman,extended family,549566228
Yanira,Nick,Heppel,731670944,July 10 1954,7769 Post Oak Point Road,BAY STATE VILLAGE,MA,1062,May 29 2007,637074687,Velda Tiangco,spouse,650402833
Martin,Ryan,Ganie,630583184,September 15 1997,5703 Longhorn Trail,POWELL,AL,35986,June 22 1991,960859232,Melanie Tepper,sibling,697619530
Nenita,Cordia,Bealle,467745170,February 13 1953, ,CARSONTOWN,PA,17776,July 7 1989,171087047,Francine Fariello,parent,217169165
Arvilla,Aaron,Tewes,886632139,August 20 1971,11291 Emshoff Road,EAST ELLIJAY,GA,30540,August 22 2001,768059302,Agustin Commings,other,319947685
Frederica,Shirlee,Bens,287523249,June 14 1968,0 West Ueckert Road (Off Of),SURF CITY,NJ,8008,March 17 1989,741067827,Marian Stine,parent,874996490
Leora,Sherron,Bertucci,409111489,September 30 1980,0 Highway 159 West @ Clens Road,ANTIOCH,IL,60002,November 1 2011,915631515,Quiana Gatz,extended family,104536478
Carletta,Jessica,Larita,808508714,February 2 1983,39 North Curry Street,GENOA,AR,71840,September 4 2006,147065000,Rosann Mikolon,friend,378734965
Anjelica,Carroll,Moldrem,139046597,June 21 1976, ,ROCKLAND,ME,4841,May 17 2001,573684660,Domenica Scoggan,spouse,896489621
Beula,Lilliana,Ducker,150227641,January 22 1958,7096 Ernst Parkway,SARASOTA,FL,34243,May 24 2004,289300354,Dakota Plazza,friend,784675062
Barton,Pamila,Bowlen,541062183,January 25 1986,0 Fm 1456,ELKINS,AR,72727,April 19 1993,907923350,Germaine Flott,friend,354271377
Katelynn,Kalyn,Lasseter,791904317,October 1 1977,0 Zubicek Road,HOLLYWOOD,FL,33312,July 12 1990,971719276,Merlene Zazueta,sibling,185831316
Mable,Raye,Stallbaumer,672397628,March 30 1955,800 South Tesch Street,SANTA BARBARA,CA,93120,June 16 1991,982680034,Michel Clapsaddle,extended family,770592230
Bethel,Irving,Hosley,364004969,September 17 1952,0 Fm 949 (Off Of),ABNEY,SC,29067,February 27 1989,785758466,Candra Engleby,child,714708243
Jarvis,Kathleen,Yagin,778759899,September 28 1990,4795 Sealy Road,SHORTER,AL,36075,August 29 2015,933774705,Titus Hazelrig,sibling,692547219
Corey,Candace,Balbin,693268103,June 7 1984,0 Janes Lane,HALBUR,IA,51444,July 17 2012,307854418,Alica Vacante,friend,893200623
Prudence,Rosann,Kryst,872627349,July 13 1971,255 Belle Street,DAWSON,GA,39842,June 28 2000,469130405,Christene Salisberry,extended family,773635782
Penny,Ashton,Topacio,500297581,August 28 1970,221 Willow Street,STEPHENSON,VA,22656,July 4 1991,698383343,Evelyne Shindle,friend,458040854
Nannie,Michael,Gibby,202911475,December 29 1996,1614 Highway 36 North,FANNING SPGS,FL,32693,April 15 1994,185591650,Odessa Husk,sibling,587570268
Bert,Lucille,Schildknecht,667064130,July 11 1959, ,CONWAY,WA,98238,February 15 1997,378552374,Lillia Michales,parent,459369546
Ezekiel,Rocco,Pizana,952977600,March 5 1988,5852 Shelby Road,OMAHA,NE,68124,September 18 2005,959139930,Chi Carriger,spouse,856592701
Leanna,Khadijah,Reason,535950119,December 18 1953, ,NINETY SIX,SC,29666,June 24 1995,591991446,Armandina Kindregan,sibling,816936897
Mallory,Savanna,Kurban,177718026,September 29 1978,6530 Viereck Road,WASHINGTON,DC,20433,March 3 2002,856752747,Tifany Arseneault,extended family,645066469
Manuela,Mitchell,Staelens,707925262,January 22 1979,17884 Hinkel Road,CROSS ROADS,TX,76520,October 8 2009,722101204,Annie Meenan,child,156441854
Orville,Shellie,Pilotte,241401565,April 11 1962,602 Shadowlake Circle,ROANOKE,VA,24006,July 6 2004,214036667,Soila Salzer,friend,840542443
Loyd,Odilia,Mckenley,784139573,May 12 1991,0 Spiess Road,WAYNE,IL,60184,May 21 2005,238206209,Athena Rollin,parent,531821468
Cassy,Karry,Ludke,364066847,December 18 1959,6605 Carnation Lane,COOK,NE,68329,January 28 2000,429430409,Drusilla Demske,spouse,360893910
Lilla,Leisa,Shoultz,850183923,November 29 1962,0 Highway 60 (Off Of),GRANDIN,MO,63943,April 16 2010,122798303,Erin Barreda,friend,148091152
Corrie,Lara,Lenderman,353898089,October 21 1959,0 West Fm 1093,INDIO,CA,92201,March 10 2005,297620738,Aleen Glidewell,other,257495301
Walker,Louetta,Koretsky,566455042,January 11 1993,310 Regal Court,ANDERSONVILLE,VA,23936,January 14 2003,589117104,Jetta Plourd,extended family,924719724
Harriett,Mickey,Schiff,460868674,June 22 1956, ,LOS ANGELES,CA,90010,February 27 2001,769672323,Wava Picardo,friend,524240955
Karon,Cicely,Petko,480865407,April 27 1975,5715 Gresham Street,MUTTONTOWN,NY,11732,December 5 1991,219432287,Dee York,friend,808552718
Herschel,Kyla,Clift,358453220,October 13 1991, ,MEXICO BEACH,FL,32456,February 24 1993,111510742,Justine Damone,spouse,512356822
Jerrod,Nydia,Ronchetti,374390494,November 5 1988,12296 Frantz Road,AUSTIN,MN,55912,November 30 2001,837026280,Carmon Seddon,other,645961670
Rhiannon,Erich,Ruscher,956812621,December 7 1980,204 Pecan Grove Road,CUMBERLAND,KY,40823,February 14 2009,785525517,Vincent Helgager,other,306782854
Tasia,Antone,Girgenti,236917124,January 18 1960,9265 Wren Lane,WABBASEKA,AR,72175,October 15 2011,302328669,Avery Feraco,friend,530121480
Kayce,Kerry,Charlie,694917830,July 1 1957,126 Briarwood Lane,KIRTLAND HILLS,OH,44094,May 21 2006,800318757,Tosha Encinas,child,655165856
Ula,Mona,Suglia,425252775,May 18 1969,1219 Pecan Ridge Lane,FOWLER,MI,48835,August 29 2001,390162335,Adrian Brano,friend,435966085
Billi,Hilma,Westerling,608893138,March 9 1990,6006 Guyler Street,DEER PARK,MD,21550,January 13 2013,432599965,Ami Babilon,other,192408273
Genaro,Elaina,Ransome,800122689,July 8 1958,0 Bluebird Lane (Off Of),THE FIRST NATIONAL BANK,OH,45264,October 7 2003,840802404,Jerilyn Gehrett,friend,163244762
Jon,Jeanna,Marlar,248669871,September 20 1953, ,BOLTON,VT,5676,May 17 1996,892934807,Willia Kleve,sibling,957914392
Bridgette,Becky,Jaffe,271099462,February 24 1970,510 Cottonwood Court,FORT WORTH,TX,76180,April 1 1987,973635779,Siobhan Nowack,other,608936788
Kena,Yolande,Perey,420020361,January 22 1970,2280 Main Street,MEDFORD,NY,11763,July 29 1986,676955901,Eustolia Cadotte,sibling,918239932
Cher,Serina,Glime,592700939,June 26 1963,2727 River Road,BELLEVUE,WI,54311,October 4 2014,535691567,Elisa Hnyda,parent,851755531
Maida,Shirly,Cutrell,680304492,November 18 1978,371 Gebhardt Road,VANCOUVER,WA,98662,August 9 1986,357627987,Andree Mcphatter,child,742308691
Walton,Malinda,Sporle,769810382,September 13 1978,0 Johnston Road,BUREAU OF CENSUS,DC,20233,August 6 2003,216179825,Stanford Sugiyama,extended family,632198049
Loyce,Nedra,Delfino,365857366,April 23 1984,581 Post Oak Road,MTGY,AL,36114,February 18 2014,447563211,Jayna Denn,other,210662422
